red_mean,luma_mean
13.5577,-59.3161
-201.2609,-59.2932
13.5808,-59.3048
-201.0746,-59.2392
13.6357,-59.2127
-200.8057,-59.1238
13.7973,-59.0795
-200.6959,-59.0434
14.1071,-58.9310
-200.6262,-58.9198
14.0563,-58.9333
-200.6662,-58.9494
13.9355,-58.9894
-200.8478,-59.0482
13.8907,-59.0712
-200.7518,-59.0352
14.1235,-58.9411
-200.4583,-58.8393
15.0358,-58.5102
-199.3916,-58.1779
16.1821,-57.8190
-199.9163,-58.0089
15.4862,-58.2527
-201.9499,-58.9390
14.1412,-59.3653
-202.0078,-59.4018
14.5845,-59.2409
-201.8437,-59.1776
15.4237,-58.8721
-201.8669,-58.8872
15.5270,-58.8470
-201.9353,-58.8769
15.7460,-58.7719
-202.0097,-58.8117
15.7484,-58.8123
-201.9295,-58.7754
15.8972,-58.7234
-201.9561,-58.7382
15.8523,-58.7497
-201.9755,-58.7631
15.8787,-58.7442
-202.0129,-58.7828
15.9588,-58.7653
-201.7431,-58.6449
17.0523,-58.2922
-200.8594,-58.0036
16.6665,-58.1570
-201.1504,-58.2644
16.4085,-58.3445
-202.1822,-58.6797
16.0480,-58.8064
-202.3031,-58.8377
16.0540,-58.7992
-202.3334,-58.8186
16.0589,-58.8138
-202.3306,-58.8083
16.2272,-58.7481
-202.3520,-58.7751
16.2546,-58.7638
-201.9433,-58.6402
16.3302,-58.5980
-202.0494,-58.6319
16.1239,-58.7044
-202.4114,-58.8277
16.1178,-58.7911
-202.6463,-58.8961
16.1439,-58.8798
-202.6981,-58.9049
16.6383,-58.7070
-201.6727,-58.3931
18.6172,-57.7438
-201.9793,-57.8581
18.3250,-57.9364
-202.8441,-58.2413
17.2104,-58.6426
-203.3623,-58.8095
17.1691,-58.7826
-203.4039,-58.8075
17.2614,-58.7625
-203.4336,-58.7800
17.4559,-58.6968
-203.5494,-58.7445
17.4777,-58.7365
-203.5902,-58.7499
17.5264,-58.7236
-203.6538,-58.7541
17.5684,-58.7358
-203.6496,-58.7371
17.7708,-58.6602
-203.7481,-58.7176
17.8530,-58.6820
-203.7509,-58.6880
18.1498,-58.5691
-203.8168,-58.6347
18.3392,-58.5735
-203.1732,-58.3233
18.8193,-58.1699
-203.3221,-58.2257
18.2490,-58.4336
-203.5759,-58.5210
18.2333,-58.5107
-203.9276,-58.6349
18.1881,-58.6527
-203.9728,-58.6672
18.2027,-58.6406
-203.9782,-58.6405
18.2195,-58.6376
-203.9518,-58.6306
18.2397,-58.6066
-203.9685,-58.6218
18.2093,-58.6338
-203.9431,-58.6221
18.2233,-58.6166
-204.0320,-58.6471
18.1748,-58.6555
-204.0722,-58.6696
18.1841,-58.6537
-204.0534,-58.6650
18.1979,-58.6646
-203.8234,-58.5787
18.6664,-58.4396
-203.6713,-58.3918
18.4472,-58.4701
-203.8487,-58.5345
18.4274,-58.5274
-204.1200,-58.6221
18.4495,-58.5980
-204.1343,-58.6125
18.5648,-58.5529
-204.3140,-58.6465
18.6001,-58.6251
-204.3711,-58.6520
18.7468,-58.5816
-204.4933,-58.6350
18.7950,-58.6077
-204.5199,-58.6188
18.8768,-58.5710
-204.6162,-58.6117
18.8945,-58.6049
-204.6366,-58.6131
18.9363,-58.5852
-204.6645,-58.6231
19.0145,-58.5927
-204.6487,-58.5957
19.7659,-58.3297
-203.9132,-58.1210
20.4383,-57.8792
-204.2012,-57.9860
19.9189,-58.1625
-205.3169,-58.5343
19.1436,-58.7679
-205.2984,-58.7640
19.1293,-58.7853
-205.0869,-58.7048
19.1415,-58.7076
-205.0077,-58.6802
19.1178,-58.6891
-204.8481,-58.6164
19.0290,-58.6546
-204.8451,-58.6555
19.0270,-58.6598
-204.5476,-58.5461
18.9735,-58.5791
-204.3967,-58.5213
18.9044,-58.5485
-204.2261,-58.4689
18.7434,-58.5412
-204.1063,-58.4914
19.2415,-58.3413
-202.6912,-57.8471
20.3017,-57.5290
-202.8885,-57.6073
18.4687,-58.2349
-203.8639,-58.5579
17.9766,-58.7453
-203.9851,-58.7816
18.3034,-58.6286
-204.2058,-58.7225
18.1919,-58.7625
-204.2375,-58.7724
18.2414,-58.7414
-204.1392,-58.7191
