red_mean,luma_mean
-220.6930,-60.9299
26.0572,-60.9485
-220.6720,-60.9410
26.1682,-60.9091
-220.4689,-60.8307
28.7907,-59.9902
-219.3294,-59.6433
27.7180,-59.9877
-220.5460,-60.3905
27.5037,-60.4498
-221.9239,-60.9121
27.2317,-60.9833
-222.0908,-61.0464
27.2522,-61.0370
-222.0990,-61.0353
27.4359,-60.9678
-222.2138,-61.0194
27.5772,-60.9655
-222.2216,-60.9655
27.7736,-60.9016
-222.2586,-60.9158
27.8041,-60.9137
-222.1805,-60.8770
27.9116,-60.8367
-222.2071,-60.8499
27.9480,-60.8396
-222.1947,-60.8358
28.3262,-60.7128
-219.3357,-59.7928
27.5988,-60.0252
-220.7883,-60.5088
26.6477,-60.8035
-221.3473,-60.9941
26.5802,-61.0182
-222.3483,-61.3550
26.1712,-61.4621
-222.2400,-61.4372
25.9916,-61.4915
-222.1643,-61.4610
26.3760,-61.3206
-222.0257,-61.2732
26.4042,-61.2655
-221.9043,-61.2204
26.8181,-61.0843
-222.0626,-61.1418
26.7447,-61.1600
-222.0814,-61.1674
26.9047,-61.1011
-220.4312,-60.5777
29.1477,-59.8503
-220.6180,-59.9108
27.9060,-60.3180
-221.8649,-60.7374
27.5972,-60.8362
-222.0694,-60.9124
27.5487,-60.9280
-222.0031,-60.8949
27.4354,-60.9298
-222.0582,-60.9512
27.3887,-60.9648
-221.9134,-60.9149
27.2367,-60.9685
-221.9225,-60.9726
27.3069,-60.9488
-221.7226,-60.8784
27.2958,-60.8878
-221.7569,-60.9008
27.4488,-60.8414
-220.2635,-60.3630
30.3098,-59.4469
-220.2346,-59.4380
29.3980,-59.7457
-221.8775,-60.2890
27.8972,-60.7859
-222.2371,-60.9173
27.3669,-61.0813
-222.2824,-61.0770
27.3258,-61.0924
-222.1319,-61.0414
27.1972,-61.0850
-222.1000,-61.0606
26.9915,-61.1235
-222.1704,-61.1463
26.9373,-61.1635
-222.1321,-61.1478
26.8859,-61.1663
-222.0796,-61.1497
26.8350,-61.1686
-221.8621,-61.0942
27.5535,-60.8792
